id,severity,description,repository,source,opened_at,closed_at,html_url,line_number,filepath,pattern_internal_id,image_name,image_tag,dependencies_chains
5a859523-f1a8-41a6-814f-db8faaebf2c3,Critical,The `strcpy` family of functions do not provide the ability to limit or check buffer sizes before copying to a destination buffer.,runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451608999,1003,src/ethics-pyramid/venv/lib/python3.12/site-packages/numpy/f2py/src/fortranobject.c,Semgrep_c_buffer_rule-strcpy,,,
1900a3ee-0d4d-4853-9dac-ff59a25c085b,Critical,The `memcpy` family of functions require the developer to validate that the destination buffer is the same size or larger than the source buffer.,runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451608917,484,src/ethics-pyramid/venv/lib/python3.12/site-packages/numpy/f2py/src/fortranobject.c,Semgrep_c_buffer_rule-memcpy-CopyMemory,,,
fa077f78-c62b-4291-ad10-f5bbf9c9709e,Critical,"Format string vulnerabilities allow an attacker to read or in some cases, potentially write data to and from locations in the processes' memory.",runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451608947,745,src/ethics-pyramid/venv/lib/python3.12/site-packages/numpy/f2py/src/fortranobject.c,Semgrep_c_format_rule-printf-vprintf,,,
d851b932-ed4e-4969-aae2-1eca52316527,Critical,Finding triggers whenever there is a strcpy or strncpy used.,runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451609006,1003,src/ethics-pyramid/venv/lib/python3.12/site-packages/numpy/f2py/src/fortranobject.c,Semgrep_c.lang.security.insecure-use-string-copy-fn.insecure-use-string-copy-fn,,,
1b48769c-e051-4674-8a97-7b4a06f7754b,Critical,Finding triggers whenever there is a strcpy or strncpy used.,runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451608940,933,src/ethics-pyramid/venv/lib/python3.12/site-packages/numpy/f2py/src/fortranobject.c,Semgrep_c.lang.security.insecure-use-string-copy-fn.insecure-use-string-copy-fn,,,
36015157-a5fb-482f-a871-73cfdfda950d,Critical,"Does not check for buffer overflows (CWE-120).  Use sprintf_s, snprintf, or vsnprintf. ",runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451606024,897,src/ethics-pyramid/venv/lib/python3.12/site-packages/numpy/f2py/src/fortranobject.c,flawfinder_sprintf,,,
913b4cc2-33c1-4887-a9d3-94bdf2795548,Critical,Finding triggers whenever there is a strcpy or strncpy used.,runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451608973,960,src/ethics-pyramid/venv/lib/python3.12/site-packages/numpy/f2py/src/fortranobject.c,Semgrep_c.lang.security.insecure-use-string-copy-fn.insecure-use-string-copy-fn,,,
fba3b89d-0256-432a-9f31-0aa080528b62,Critical,The `strcpy` family of functions do not provide the ability to limit or check buffer sizes before copying to a destination buffer.,runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451608987,960,src/ethics-pyramid/venv/lib/python3.12/site-packages/numpy/f2py/src/fortranobject.c,Semgrep_c_buffer_rule-strcpy,,,
00b48d33-a919-47ed-8f38-3699caf5b6e6,Critical,"Does not check for buffer overflows (CWE-120).  Use sprintf_s, snprintf, or vsnprintf. ",runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451605980,1341,src/ethics-pyramid/venv/lib/python3.12/site-packages/numpy/f2py/src/fortranobject.c,flawfinder_sprintf,,,
633b496b-ede4-4d87-9773-d4053c18eee1,Critical,"Format string vulnerabilities allow an attacker to read or in some cases, potentially write data to and from locations in the processes' memory.",runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451608965,1290,src/ethics-pyramid/venv/lib/python3.12/site-packages/numpy/f2py/src/fortranobject.c,Semgrep_c_format_rule-snprintf-vsnprintf,,,
2b850435-3bda-40fb-b1bb-58e110282dd9,Critical,The `memcpy` family of functions require the developer to validate that the destination buffer is the same size or larger than the source buffer.,runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451608928,280,src/ethics-pyramid/venv/lib/python3.12/site-packages/numpy/f2py/src/fortranobject.c,Semgrep_c_buffer_rule-memcpy-CopyMemory,,,
cd0d69e4-d89d-4479-b882-d8957999f317,Critical,Potential format string problem (CWE-134).  Make format string constant. ,runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451605970,934,src/ethics-pyramid/venv/lib/python3.12/site-packages/numpy/f2py/src/fortranobject.c,flawfinder_sprintf,,,
10fade73-4d61-4f00-9626-6b8689727ad1,Critical,Finding triggers whenever there is a strcpy or strncpy used.,runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451608944,895,src/ethics-pyramid/venv/lib/python3.12/site-packages/numpy/f2py/src/fortranobject.c,Semgrep_c.lang.security.insecure-use-string-copy-fn.insecure-use-string-copy-fn,,,
455741b6-c1fd-4333-a41a-bac0cc188b25,Critical,The `memcpy` family of functions require the developer to validate that the destination buffer is the same size or larger than the source buffer.,runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451609000,250,src/ethics-pyramid/venv/lib/python3.12/site-packages/numpy/f2py/src/fortranobject.c,Semgrep_c_buffer_rule-memcpy-CopyMemory,,,
1bfa0745-c378-489b-b7fd-feb7d8363bf7,Critical,"Does not check for buffer overflows (CWE-120).  Use sprintf_s, snprintf, or vsnprintf. Risk is low because the source has a constant maximum length.",runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451606012,1022,src/ethics-pyramid/venv/lib/python3.12/site-packages/numpy/f2py/src/fortranobject.c,flawfinder_sprintf,,,
07c19ce6-835b-4da7-ad0a-ae04e3043a58,Critical,Finding triggers whenever there is a strcpy or strncpy used.,runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451608957,1359,src/ethics-pyramid/venv/lib/python3.12/site-packages/numpy/f2py/src/fortranobject.c,Semgrep_c.lang.security.insecure-use-string-copy-fn.insecure-use-string-copy-fn,,,
c840c2d4-9249-46d2-b9ae-7c783abfadaa,Critical,"Does not check for buffer overflows (CWE-120).  Use sprintf_s, snprintf, or vsnprintf. ",runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451605977,1336,src/ethics-pyramid/venv/lib/python3.12/site-packages/numpy/f2py/src/fortranobject.c,flawfinder_sprintf,,,
df2c9b19-e0e9-4b03-9946-0263264b7f2a,Critical,"Does not check for buffer overflows (CWE-120).  Use sprintf_s, snprintf, or vsnprintf. Risk is low because the source has a constant maximum length.",runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451605961,919,src/ethics-pyramid/venv/lib/python3.12/site-packages/numpy/f2py/src/fortranobject.c,flawfinder_sprintf,,,
34e62b66-8993-4891-b02b-e7edaa730237,Critical,"Format string vulnerabilities allow an attacker to read or in some cases, potentially write data to and from locations in the processes' memory.",runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451609003,1283,src/ethics-pyramid/venv/lib/python3.12/site-packages/numpy/f2py/src/fortranobject.c,Semgrep_c_format_rule-snprintf-vsnprintf,,,
caeb35bb-5cbd-475f-a4ef-02b5098c42e0,Critical,Finding triggers whenever there is a strcpy or strncpy used.,runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451608975,1086,src/ethics-pyramid/venv/lib/python3.12/site-packages/numpy/f2py/src/fortranobject.c,Semgrep_c.lang.security.insecure-use-string-copy-fn.insecure-use-string-copy-fn,,,
90b6d03f-6663-427b-a073-28ca58695935,Critical,The `strcpy` family of functions do not provide the ability to limit or check buffer sizes before copying to a destination buffer.,runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451608927,895,src/ethics-pyramid/venv/lib/python3.12/site-packages/numpy/f2py/src/fortranobject.c,Semgrep_c_buffer_rule-strcpy,,,
feb5050b-6f9d-407d-966d-b53878bd9fc7,Critical,The `strcpy` family of functions do not provide the ability to limit or check buffer sizes before copying to a destination buffer.,runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451608950,916,src/ethics-pyramid/venv/lib/python3.12/site-packages/numpy/f2py/src/fortranobject.c,Semgrep_c_buffer_rule-strcpy,,,
b19ffd7a-e386-4314-86b9-ed1eddbbfe55,Critical,Detected the use of exec(). exec() can be dangerous if used to evaluate dynamic content.,runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451657052,12,venv/lib/python3.12/site-packages/scipy/_lib/array_api_compat/torch/__init__.py,Semgrep_python.lang.security.audit.exec-detected.exec-detected,,,
81c6ac56-9e36-44d4-aacf-8ef2b99a9dc5,Critical,The application was found calling the `exec` function with a non-literal variable.,runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451657057,12,venv/lib/python3.12/site-packages/scipy/_lib/array_api_compat/torch/__init__.py,Semgrep_python_exec_rule-exec-used,,,
ef159af4-322a-4c95-868e-4afcc50589db,Critical,Detected subprocess function 'STARTUPINFO' without a static string.,runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451611386,82,src/ethics-pyramid/venv/lib/python3.12/site-packages/pandas/_version.py,Semgrep_python.lang.security.audit.dangerous-subprocess-use-audit.dangerous-subprocess-use-audit,,,
2b528b9b-058f-45de-81f0-e90b9ee2a2c0,Critical,Detected subprocess function 'Popen' without a static string.,runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451611384,90,src/ethics-pyramid/venv/lib/python3.12/site-packages/pandas/_version.py,Semgrep_python.lang.security.audit.dangerous-subprocess-use-audit.dangerous-subprocess-use-audit,,,
3ffb3bc5-7d26-4a7f-8fef-a4f05cd00640,Critical,The Python documentation recommends using `defusedxml` instead of `xml` because the native Python `xml` library is vulnerable to XML External Entity (XXE) attacks.,runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451645501,22,venv/lib/python3.12/site-packages/networkx/readwrite/gexf.py,Semgrep_python.lang.security.use-defused-xml.use-defused-xml,,,
7b33c804-302e-4931-bd0b-bb50b57855c2,Critical,Use of eval,runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451583227,163,src/ethics-pyramid/venv/lib/python3.12/site-packages/pandas/tests/scalar/timestamp/test_formats.py,PyLintPython3_W0123,,,
839c7a9c-b0c3-4555-84c4-5c1c276b75cf,Critical,Use of eval,runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451583247,116,src/ethics-pyramid/venv/lib/python3.12/site-packages/pandas/tests/scalar/timestamp/test_formats.py,PyLintPython3_W0123,,,
4c5a54a8-bc94-4902-9874-30e7bf51b1c5,Critical,Use of eval,runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451583243,126,src/ethics-pyramid/venv/lib/python3.12/site-packages/pandas/tests/scalar/timestamp/test_formats.py,PyLintPython3_W0123,,,
a7e14bcd-acdc-49a8-bc85-511ecfff217e,Critical,"Avoid using `pickle`, which is known to lead to code execution vulnerabilities.",runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451611447,497,venv/lib/python3.12/site-packages/numpy/lib/_npyio_impl.py,Semgrep_python.lang.security.deserialization.pickle.avoid-pickle,,,
fa8d6719-490e-460e-a50e-92ca4932b2e2,Critical,"Avoid using `pickle`, which is known to lead to code execution vulnerabilities.",runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451611446,499,venv/lib/python3.12/site-packages/numpy/lib/_npyio_impl.py,Semgrep_python.lang.security.deserialization.pickle.avoid-pickle,,,
f0257f92-a9ba-4543-9128-488f5d10207d,Critical,The application was found using `pickle` which is vulnerable to deserialization attacks.,runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451611445,497,venv/lib/python3.12/site-packages/numpy/lib/_npyio_impl.py,Semgrep_python_deserialization_rule-pickle,,,
787479f1-3b7d-4008-8249-2267c4664948,Critical,The application was found using `pickle` which is vulnerable to deserialization attacks.,runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451681683,174,venv/lib/python3.12/site-packages/scipy/misc/_common.py,Semgrep_python_deserialization_rule-pickle,,,
729a5fb3-aa64-4d33-81ed-f4e0e750cca9,Critical,"Avoid using `pickle`, which is known to lead to code execution vulnerabilities.",runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451681682,174,venv/lib/python3.12/site-packages/scipy/misc/_common.py,Semgrep_python.lang.security.deserialization.pickle.avoid-pickle,,,
640bc03e-9948-462c-9839-36298928428a,Critical,The application was found calling the `exec` function with a non-literal variable.,runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451657047,1263,src/ethics-pyramid/venv/lib/python3.12/site-packages/numpy/testing/_private/utils.py,Semgrep_python_exec_rule-exec-used,,,
e3c2233f-d091-4bc9-922f-f777ed419f6d,Critical,Detected the use of exec(). exec() can be dangerous if used to evaluate dynamic content.,runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451657050,1554,src/ethics-pyramid/venv/lib/python3.12/site-packages/numpy/testing/_private/utils.py,Semgrep_python.lang.security.audit.exec-detected.exec-detected,,,
4e6d1305-a2ec-4113-8907-d4e96a0ef1b7,Critical,Detected the use of exec(). exec() can be dangerous if used to evaluate dynamic content.,runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451657048,1263,src/ethics-pyramid/venv/lib/python3.12/site-packages/numpy/testing/_private/utils.py,Semgrep_python.lang.security.audit.exec-detected.exec-detected,,,
3d273d08-cc4e-4feb-a3b0-ac37186b2875,Critical,The application was found calling the `exec` function with a non-literal variable.,runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451657049,1554,src/ethics-pyramid/venv/lib/python3.12/site-packages/numpy/testing/_private/utils.py,Semgrep_python_exec_rule-exec-used,,,
ab7e8a33-d529-4887-9894-3a7b89bf5985,Critical,Untrusted user input in `importlib.import_module()` function allows an attacker to load arbitrary code.,runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451623090,46,venv/lib/python3.12/site-packages/pennylane/qnn/__init__.py,Semgrep_python.lang.security.audit.non-literal-import.non-literal-import,,,
0679cb05-a527-4eb9-b684-b3ea32a53dfa,Critical,Untrusted user input in `importlib.import_module()` function allows an attacker to load arbitrary code.,runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451623088,49,venv/lib/python3.12/site-packages/pennylane/qnn/__init__.py,Semgrep_python.lang.security.audit.non-literal-import.non-literal-import,,,
862fa7e8-35be-45da-9ea8-4561f7ca4367,Critical,The application was found calling the `exec` function with a non-literal variable.,runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451695449,906,venv/lib/python3.12/site-packages/sympy/utilities/lambdify.py,Semgrep_python_exec_rule-exec-used,,,
bdd1b060-6fb7-4740-871e-ed9830951677,Critical,The application was found calling the `exec` function with a non-literal variable.,runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451695452,160,venv/lib/python3.12/site-packages/sympy/utilities/lambdify.py,Semgrep_python_exec_rule-exec-used,,,
0270ab7a-c296-429a-b566-d05a938580ad,Critical,Detected the use of exec(). exec() can be dangerous if used to evaluate dynamic content.,runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451695447,889,venv/lib/python3.12/site-packages/sympy/utilities/lambdify.py,Semgrep_python.lang.security.audit.exec-detected.exec-detected,,,
5f9e9833-15c9-4c60-abc5-1e0d02f5535d,Critical,Detected the use of exec(). exec() can be dangerous if used to evaluate dynamic content.,runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451695450,160,venv/lib/python3.12/site-packages/sympy/utilities/lambdify.py,Semgrep_python.lang.security.audit.exec-detected.exec-detected,,,
8aba511e-4b29-4b69-8f2a-768f26c3867c,Critical,Use of eval,runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451675994,153,venv/lib/python3.12/site-packages/sympy/utilities/lambdify.py,PyLintPython3_W0123,,,
b93805d1-c103-4f5b-b836-ae8872a1e74d,Critical,The application was found calling the `exec` function with a non-literal variable.,runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451695446,889,venv/lib/python3.12/site-packages/sympy/utilities/lambdify.py,Semgrep_python_exec_rule-exec-used,,,
3ec79e42-0f6e-4b9c-b33e-e5781fcb9410,Critical,The application was found calling the `eval` function with non-literal data.,runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451695448,153,venv/lib/python3.12/site-packages/sympy/utilities/lambdify.py,Semgrep_python_eval_rule-eval,,,
5558d001-020f-4c86-85a8-427aebb9d459,Critical,Detected the use of exec(). exec() can be dangerous if used to evaluate dynamic content.,runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451695451,906,venv/lib/python3.12/site-packages/sympy/utilities/lambdify.py,Semgrep_python.lang.security.audit.exec-detected.exec-detected,,,
2be06432-5c9e-487d-bcec-2a73b2ee1178,Critical,Detected the use of eval(). eval() can be dangerous if used to evaluate dynamic content.,runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451695453,153,venv/lib/python3.12/site-packages/sympy/utilities/lambdify.py,Semgrep_python.lang.security.audit.eval-detected.eval-detected,,,
6805417f-26fb-491a-b363-85cb5b2d9627,Critical,The application was found calling the `eval` function with non-literal data.,runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451636155,1615,venv/lib/python3.12/site-packages/sympy/physics/secondquant.py,Semgrep_python_eval_rule-eval,,,
5769ee71-2b46-4908-846c-be1798c68072,Critical,Use of eval,runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451612935,1615,venv/lib/python3.12/site-packages/sympy/physics/secondquant.py,PyLintPython3_W0123,,,
9de81107-f1cc-4c35-b441-c2421b3d2fb8,Critical,Detected the use of eval(). eval() can be dangerous if used to evaluate dynamic content.,runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451636156,1615,venv/lib/python3.12/site-packages/sympy/physics/secondquant.py,Semgrep_python.lang.security.audit.eval-detected.eval-detected,,,
3892ef19-4af1-492f-a9bd-154921eaef8f,Critical,Untrusted user input in `importlib.import_module()` function allows an attacker to load arbitrary code.,runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451675832,24,venv/lib/python3.12/site-packages/requests/compat.py,Semgrep_python.lang.security.audit.non-literal-import.non-literal-import,,,
67c654b6-8e47-466b-b92d-5f5345e04371,Critical,Use of eval,runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451607925,43,venv/lib/python3.12/site-packages/pandas/tests/indexes/numeric/test_numeric.py,PyLintPython3_W0123,,,
65bc9fb9-af73-437e-89d1-6bd3f60dfe55,Critical,Detected subprocess function 'check_output' without a static string.,runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451603289,182,venv/lib/python3.12/site-packages/sympy/utilities/autowrap.py,Semgrep_python.lang.security.audit.dangerous-subprocess-use-audit.dangerous-subprocess-use-audit,,,
79f811f3-0d17-4da4-8c33-e15ec3419660,Critical,Detected subprocess function 'Popen' without a static string.,runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451630720,281,venv/lib/python3.12/site-packages/git/cmd.py,Semgrep_python.lang.security.audit.dangerous-subprocess-use-audit.dangerous-subprocess-use-audit,,,
53e23199-856a-48de-9566-314e56874c0b,Critical,The application was found calling the `eval` function with non-literal data.,runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451610592,27,venv/lib/python3.12/site-packages/sympy/plotting/pygletplot/plot_interval.py,Semgrep_python_eval_rule-eval,,,
2d6b4caa-daa0-44af-bebd-526c8fa208ce,Critical,Use of eval,runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451632187,27,venv/lib/python3.12/site-packages/sympy/plotting/pygletplot/plot_interval.py,PyLintPython3_W0123,,,
55898d04-da78-4d1f-b12f-de6c7bec8a13,Critical,Detected the use of eval(). eval() can be dangerous if used to evaluate dynamic content.,runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451610591,27,venv/lib/python3.12/site-packages/sympy/plotting/pygletplot/plot_interval.py,Semgrep_python.lang.security.audit.eval-detected.eval-detected,,,
b2542f7a-2c37-40b9-9135-01102ebae35d,Critical,Detected the use of exec(). exec() can be dangerous if used to evaluate dynamic content.,runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451675826,265,venv/lib/python3.12/site-packages/setuptools/_distutils/core.py,Semgrep_python.lang.security.audit.exec-detected.exec-detected,,,
61c47c0c-5625-4fa4-a424-51ebfc54925f,Critical,The application was found calling the `exec` function with a non-literal variable.,runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451675825,265,venv/lib/python3.12/site-packages/setuptools/_distutils/core.py,Semgrep_python_exec_rule-exec-used,,,
aa21ae09-3d38-42c7-938a-0105a3c60685,Critical,Detected a Jinja2 environment without autoescaping.,runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451651174,73,src/ethics-pyramid/venv/lib/python3.12/site-packages/pandas/io/formats/style_render.py,Semgrep_python.jinja2.security.audit.missing-autoescape-disabled.missing-autoescape-disabled,,,
119ab0db-f1f7-43f1-a253-78926e374995,Critical,Detected the use of exec(). exec() can be dangerous if used to evaluate dynamic content.,runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451657045,50,venv/lib/python3.12/site-packages/setuptools/sandbox.py,Semgrep_python.lang.security.audit.exec-detected.exec-detected,,,
1f230e14-e8a6-4310-b697-e4487522a274,Critical,"Avoid using `pickle`, which is known to lead to code execution vulnerabilities.",runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451657046,112,venv/lib/python3.12/site-packages/setuptools/sandbox.py,Semgrep_python.lang.security.deserialization.pickle.avoid-pickle,,,
b1881158-8617-4a1c-97d9-69299199f917,Critical,The application was found calling the `exec` function with a non-literal variable.,runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451657051,50,venv/lib/python3.12/site-packages/setuptools/sandbox.py,Semgrep_python_exec_rule-exec-used,,,
085dc584-08f8-4eb1-9a42-10c4634c6e45,Critical,Use of eval,runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451683232,28,venv/lib/python3.12/site-packages/mpmath/tests/test_matrices.py,PyLintPython3_W0123,,,
abb3ad53-b88f-4de6-afd8-d934a0680a79,Critical,Use of eval,runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451683220,25,venv/lib/python3.12/site-packages/mpmath/tests/test_matrices.py,PyLintPython3_W0123,,,
8f671899-8b87-4f9d-afec-8741e42c8c09,Critical,Detected subprocess function 'Popen' without a static string.,runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451629287,126,venv/lib/python3.12/site-packages/pip/_internal/utils/subprocess.py,Semgrep_python.lang.security.audit.dangerous-subprocess-use-audit.dangerous-subprocess-use-audit,,,
7fb3c596-1405-4fb7-8dd2-8014981ce1c7,Critical,Use of eval,runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451694964,99,venv/lib/python3.12/site-packages/sympy/matrices/tests/test_sparse.py,PyLintPython3_W0123,,,
597bfc80-d75a-4c01-bab7-95b1d23c414b,Critical,Detected subprocess function 'Popen' without a static string.,runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451692337,242,venv/lib/python3.12/site-packages/pandas/io/clipboard/__init__.py,Semgrep_python.lang.security.audit.dangerous-subprocess-use-audit.dangerous-subprocess-use-audit,,,
0d15baf2-c4e8-4bb8-8ed6-986c0bf56ca7,Critical,Detected subprocess function 'check_call' without a static string.,runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451692344,233,venv/lib/python3.12/site-packages/pandas/io/clipboard/__init__.py,Semgrep_python.lang.security.audit.dangerous-subprocess-use-audit.dangerous-subprocess-use-audit,,,
c6ae18d7-79be-4ef4-b9e2-c2fd3efb5518,Critical,Detected subprocess function 'Popen' without a static string.,runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451692342,235,venv/lib/python3.12/site-packages/pandas/io/clipboard/__init__.py,Semgrep_python.lang.security.audit.dangerous-subprocess-use-audit.dangerous-subprocess-use-audit,,,
002ba8c4-d53c-435e-8553-edf8093c11ce,Critical,The application was found calling the `exec` function with a non-literal variable.,runexusiam,Codacy,2026-03-08T11:00:04.290Z,,https://app.codacy.com/p/831814/issues/index?resultDataId=131451623093,6,venv/lib/python3.12/site-packages/scipy/_lib/array_api_compat/cupy/fft.py,Semgrep_python_exec_rule-exec-used,,,
